track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,uncertainty,453,0.8171406360947886,0.9055915674653752,0.8312014510112244,0.9696339189321818,0.6475531389026199,0.879955046996322,0.7281965083852237,0.8563155832281099,0.9782134263490702,0.8042813455657493,0.7665223665223665,0.7235943899714534
a,0,uncertainty,468,0.8129266175876008,0.9043507380460575,0.8267264895813736,0.9687592043513265,0.643315244203256,0.8819099339105487,0.7290673172895642,0.8551483420593369,0.9778163364304638,0.774,0.7648586266589729,0.7214645533849368
a,0,uncertainty,483,0.8114464819597345,0.9039801546566084,0.8240197298716947,0.9686160380697684,0.6663239074550128,0.8822418457454954,0.737913858775271,0.8581735586879551,0.9763087967926903,0.7385474860335196,0.7674048342741352,0.7074880118037624
a,0,uncertainty,498,0.8238431825404204,0.9101583019760328,0.837520979615098,0.9719490978751686,0.6663174436877947,0.8825691820688246,0.7547827376538633,0.8630653546645246,0.9780565433688946,0.7949088046188164,0.7678751986133179,0.7350642803125788
a,0,uncertainty,513,0.820395246786073,0.9084751119553734,0.8315208069391647,0.9719669924504009,0.6550816219062665,0.880842794313184,0.7405860975798345,0.8651419387068048,0.9774516119996639,0.8001596593932943,0.765791750793193,0.7265347539320142
a,0,uncertainty,528,0.8281898034112639,0.9127872432285042,0.8357106336825557,0.9705260685767966,0.66738894907909,0.8837019255324583,0.7609476499808941,0.8733904176743578,0.9778022141871995,0.8163872363439697,0.7676738470435159,0.7358899222830934
a,0,uncertainty,543,0.8321326085839051,0.913165640709399,0.8461079408078968,0.9715571205007825,0.691437802907916,0.8831368528959508,0.766523151295415,0.8697804991268596,0.977255956884393,0.8341097308488613,0.7649597238204833,0.7304326389744854
a,0,uncertainty,558,0.8308033509890365,0.9123883283792159,0.8363377883804736,0.9720766523269456,0.6815642458100558,0.8803440684040755,0.7549497171590195,0.8714494121685403,0.9773216632644501,0.8373154362416108,0.7638769053781996,0.7383320581484315
a,0,uncertainty,573,0.8304963024262134,0.9131312039692421,0.8344416865536006,0.9711288144218913,0.6677667766776678,0.8821393874316101,0.7595431789737171,0.8752817914421281,0.9766870709062832,0.8418186768309284,0.7665324899367453,0.7335685352149484
a,0,uncertainty,588,0.8326355185841154,0.9135798791694942,0.8374696626367256,0.9736939607261949,0.6786885245901639,0.8882376717865804,0.7544351073762838,0.8733714580556392,0.9771105048768639,0.8278428669882839,0.7781190580664034,0.7422205147906262
a,0,uncertainty,603,0.8358819164101023,0.9162680114689477,0.8354541770096052,0.9726925177498634,0.6793981481481481,0.8858910640024343,0.7687777267859874,0.8770804438280166,0.9787047651000457,0.8391531481990652,0.7736398021530404,0.7475996317243193
a,0,uncertainty,618,0.8321598009834886,0.9160866292790785,0.8333103735985242,0.9721972392757987,0.6605818596691386,0.8875546962450391,0.7692366470543287,0.8798410264163985,0.978603939710491,0.8245936395759718,0.7740810693011768,0.7427480916030534
a,0,uncertainty,633,0.8329936762293854,0.9144488537223728,0.8356503775826721,0.9725093984962406,0.6693046919163369,0.8874381598408732,0.7608938117764701,0.8738624384156968,0.9779203940188241,0.822997598530866,0.7815758980301275,0.750440695039033
a,0,uncertainty,648,0.837194300302294,0.9163364440046233,0.841354390727441,0.9727041315841003,0.6805165637282425,0.8862421743777676,0.7696808715402087,0.8752430750615791,0.9786988095571031,0.8312542837559973,0.784495227075499,0.7559135660401484
a,0,uncertainty,663,0.8325992082477868,0.9158804017711757,0.8326137222731287,0.9731116463975873,0.6597701149425287,0.8914554374488961,0.7681830355434824,0.8767170477543814,0.9782865872402262,0.8137733142037302,0.7819048995519584,0.7501907911472908
a,0,uncertainty,678,0.8336175348601835,0.9151085965209084,0.8380343570523858,0.9734759442093716,0.6603032004491859,0.8874795417348609,0.7591155481027961,0.8736909871244635,0.9787471931573603,0.8375857338820302,0.7798125450612834,0.7523471200202995
a,0,uncertainty,693,0.8362294092635705,0.9169159437244289,0.8428182008918107,0.9729623747622689,0.6781115879828327,0.8910485933503837,0.7689568414940972,0.8772534407374701,0.9794112166946153,0.8286786160900376,0.7802404751557294,0.7494015371046995
a,0,uncertainty,708,0.8374069619618827,0.916905748985259,0.8428880606514685,0.9724028206085129,0.6648321408915795,0.8938825200365222,0.7672240284873819,0.8766203005899832,0.9785250913429274,0.8382373255974582,0.7937811674977999,0.7511572626047792
