track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,uncertainty,303,0.7332904147842624,0.8810089216949191,0.714315894672266,0.9550610903148574,0.3769338959212377,0.8355336331544079,0.7061503416856492,0.8353847166458237,0.9729030807285811,0.6836150300321274,0.5377506538796861,0.6962812906959919
a,0,uncertainty,318,0.7433244455663148,0.88326353874927,0.7304369690548005,0.9569303054032889,0.3951367781155015,0.8498985801217038,0.702068358515476,0.8353571192454327,0.9723136350425187,0.697232317584568,0.5876162076828626,0.6933667083854819
a,0,uncertainty,333,0.7235802867527835,0.8810854549052496,0.712211728794278,0.9641520355006753,0.376984126984127,0.8165720013364517,0.7088353413654619,0.8426936503026822,0.972816603055216,0.7382690302398331,0.4184331797235023,0.6734666122671019
a,0,uncertainty,348,0.7486175482344168,0.889467449865981,0.7325273896815004,0.9656011588604538,0.42857142857142855,0.8695533022745958,0.7189237668161435,0.839542387797008,0.9745785638987621,0.7618419316532524,0.4947560419516644,0.6841893522864423
a,0,uncertainty,363,0.7486062010935305,0.8883739978724672,0.7393711473456999,0.9608855800900392,0.4260355029585799,0.8730542748893048,0.7199970923893291,0.8402759114933261,0.9727921122430808,0.7616810232315322,0.5071967100753941,0.6755376024711892
a,0,uncertainty,378,0.7528117865713218,0.8911448823640932,0.7415319745736778,0.966988775012201,0.4652605459057072,0.8677248677248677,0.727344365642238,0.8415179077732665,0.9751454355608592,0.7681178142358869,0.470311027332705,0.6928953399541635
a,0,uncertainty,393,0.7624280445435865,0.892689644020347,0.7484240010294577,0.9666647115177821,0.5060548119821542,0.8597907873004221,0.7328265667145409,0.8381013558466586,0.9769835729908325,0.7789473684210526,0.50084388185654,0.7016393442622951
a,0,uncertainty,408,0.7671043349298072,0.8932568474049034,0.7543007614055274,0.9665911999212521,0.548469387755102,0.8636050832683397,0.741657037993611,0.8360659571979885,0.9763999181715051,0.7797776601376389,0.5098537825810553,0.6815189873417722
a,0,uncertainty,423,0.7586137649356276,0.8874065809268818,0.7489605146167446,0.9644323385441339,0.5827564505978603,0.8584375566431032,0.7355296502787633,0.8305669679539852,0.9724840859452295,0.7628920786815524,0.48340203948795835,0.6370227162880618
a,0,uncertainty,438,0.7770127591932032,0.8927164352239071,0.7698019343751488,0.9669769720725134,0.6376146788990825,0.863761720904578,0.7413994369292042,0.8338088778708078,0.9745043549620456,0.7717788210745957,0.5437525437525438,0.6595174262734584
a,0,uncertainty,453,0.7592835953179107,0.890682098152482,0.7449551993077566,0.9696132058943762,0.6344206974128234,0.8582891276244818,0.7372098654398285,0.8438532110091743,0.9749475548925458,0.7468714448236633,0.39769175282519836,0.6706554979391038
a,0,uncertainty,468,0.7520281749601078,0.8883837276030687,0.7354129784473266,0.9673606656169204,0.632112676056338,0.8582621082621082,0.7320994182971973,0.8448083031360444,0.974844119544184,0.7095576863594185,0.3798828125,0.6693257848687596
a,0,uncertainty,483,0.7578844331496757,0.8907416617228345,0.7375755838774142,0.9672758681612061,0.6186440677966102,0.860818503742884,0.7344426073803074,0.8472378046044069,0.9756047636769631,0.7211047733413389,0.4192553948304482,0.6765761148129165
a,0,uncertainty,498,0.7463661402387758,0.8866834975036314,0.7268907434320924,0.9654493164716542,0.594392523364486,0.8588056227057033,0.7267299285638128,0.8447384834714425,0.9739960194192816,0.6960167714884696,0.39058371366802785,0.666582882996104
a,0,uncertainty,513,0.7379899001697634,0.8822374086151532,0.7162038193840368,0.9625057065163455,0.6056511056511057,0.856746847894125,0.7156935466779697,0.8440035273368607,0.9722232530522879,0.6226196390130816,0.3882466281310212,0.6742188472550729
a,0,uncertainty,528,0.7286727324125377,0.8831197219637813,0.7093176876713246,0.9653159814650498,0.5930599369085173,0.8561231318313629,0.743993314297653,0.8559598273279887,0.968613384149759,0.5684360021303035,0.361885954085411,0.6446670595167944
a,0,uncertainty,543,0.7397177582985832,0.8873106916810699,0.7190298448162304,0.9647551012353475,0.5950617283950618,0.8570914326853851,0.745328278592277,0.8535988026667876,0.9735990778269438,0.6039739636861939,0.3747886983820333,0.6892627412172192
a,0,uncertainty,558,0.7645645015100945,0.8968297355089079,0.7490319511261322,0.9665858418593648,0.6020025031289111,0.8599407061360165,0.766980509328423,0.8610908759788746,0.9750472343475145,0.756656699416204,0.3917426788286126,0.7010334645669292
